#CharaInitParam=CHARACTER_INIT_PARAM
ID,Name,BaseRec_mp,BaseRec_sp,red_Falldam,soul,equip_Wep_Right,equip_Subwep_Right,equip_Wep_Left,equip_Subwep_Left,equip_Helm,equip_Armor,equip_Gaunt,equip_Leg,equip_Arrow,equip_Bolt,equip_SubArrow,equip_SubBolt,equip_Accessory1,equip_Accessory2,equip_Accessory3,equip_Accessory4,equip_Accessory5,Equip_Skill_01,Equip_Skill_02,Equip_Skill_03,equip_Spell_01,equip_Spell_02,equip_Spell_03,equip_Spell_04,equip_Spell_05,equip_Spell_06,equip_Spell_07,Item_01,Item_02,Item_03,Item_04,Item_05,Item_06,Item_07,Item_08,Item_09,Item_10,npcPlayerFaceGenId,npcPlayerThinkId,baseHp,baseMp,baseSp,arrowNum,boltNum,subArrowNum,subBoltNum,QWC_sb,QWC_mw,QWC_cd,soulLvl,baseVit,baseWil,baseEnd,baseStr,baseDex,baseMag,baseFai,baseLuc,baseHeroPoint,baseDurability,itemNum_01,itemNum_02,itemNum_03,itemNum_04,itemNum_05,itemNum_06,itemNum_07,itemNum_08,itemNum_09,itemNum_10,bodyScaleHead,bodyScaleBreast,BodyScaleAbdomen,BodyScaleArm,BodyScaleLeg,gestureid0,gestureid1,gestureid2,gestureid3,gestureid4,gestureid5,gestureid6,npcPlayerType,npcPlayerDrawType,NpcPlayerSex,vowType,VoiceType,pad1,equip_Wep_Right_GenId,equip_Subwep_Right_GenId,equip_Wep_Left_GenId,equip_Subwep_Left_GenId,equip_Helm_GenId,equip_Armor_GenId,equip_Gaunt_GenId,equip_Leg_GenId,equip_Wep_Body_GenId,SecondaryItem_01,SecondaryItem_02,SecondaryItem_03,SecondaryItem_04,SecondaryItem_05,SecondaryItem_06,SecondaryItem_07,SecondaryItem_08,secondaryItemNum_01,secondaryItemNum_02,secondaryItemNum_03,secondaryItemNum_04,secondaryItemNum_05,secondaryItemNum_06,secondaryItemNum_07,secondaryItemNum_08,pad2
997000003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
997000004,,0,0,0,0,2010000,6040000,90060000,20000000,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,191,310,292,294,-1,-1,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,8,12,9,11,13,12,7,10,8,0,15,3,1,10,10,5,0,0,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010000,23000000,-1,100,101,102,103,385,-1,1,1,1,1,1,0,3,1,-
997000005,,0,0,0,0,2010000,6040000,90060000,20000000,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,191,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,17,13,9,12,16,14,9,10,8,0,15,4,1,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010000,23000000,-1,100,101,102,103,385,-1,1,1,1,1,1,0,4,1,-
997000006,,0,0,0,0,2010001,6040001,90060001,20000001,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,193,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,23,13,11,13,17,14,9,12,8,0,15,4,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010001,23000001,-1,100,101,102,103,385,-1,1,1,1,1,1,0,4,2,-
997000007,,0,0,0,0,2010001,6040001,90060001,20000001,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153,193,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,29,14,12,14,19,14,9,12,8,0,16,5,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010001,23000001,-1,100,101,102,103,385,-1,1,1,1,1,1,0,5,2,-
997000008,,0,0,0,0,2010002,6040002,90060002,20000002,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,195,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,36,15,12,16,20,16,9,12,8,0,17,5,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010002,23000002,-1,100,101,102,103,385,-1,1,1,1,1,1,0,5,2,-
997000009,,0,0,0,0,2010002,6040002,90060002,20000002,19500000,19501000,19502000,19503000,400000,404000,400200,404300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,195,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,40,15,13,17,21,16,9,12,9,0,17,6,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010002,23000002,-1,100,101,102,103,385,-1,1,1,1,1,1,0,6,2,-
997000010,,0,0,0,0,2010003,6040003,90060003,20000003,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,197,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,43,15,14,17,22,16,9,12,9,0,18,7,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010003,23000003,-1,100,101,102,103,385,-1,1,1,1,1,1,0,7,2,-
997000011,,0,0,0,0,2010003,6040003,90060003,20000003,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157,197,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,51,18,14,18,24,18,9,12,9,0,18,7,2,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010003,23000003,-1,100,101,102,103,385,-1,1,1,1,1,1,0,7,2,-
997000012,,0,0,0,0,2010004,6040004,90060004,20000004,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159,199,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,57,18,15,18,26,18,10,12,10,0,19,7,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010004,23000004,-1,100,101,102,103,385,-1,1,1,1,1,1,0,7,3,-
997000013,,0,0,0,0,2010005,6040005,90060005,20000005,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,201,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,61,20,15,19,27,18,10,12,10,0,19,7,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010005,23000005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,7,3,-
997000014,,0,0,0,0,2010005,6040005,90060005,20000005,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,201,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,70,22,15,19,30,19,11,12,11,0,20,8,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010005,23000005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,8,3,-
997000015,,0,0,0,0,2010006,6040006,90060006,20000006,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,203,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,40,40,40,40,0,0,0,76,22,16,20,32,20,11,12,12,0,20,8,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010006,23000006,-1,100,101,102,103,385,-1,1,1,1,1,1,0,8,3,-
997000016,,0,0,0,0,2010006,6040006,90060006,20000006,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,203,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,40,40,40,40,0,0,0,78,23,16,21,32,20,11,12,12,0,20,8,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010006,23000006,-1,100,101,102,103,385,-1,1,1,1,1,1,0,8,3,-
997000017,,0,0,0,0,2010007,6040007,90060007,20000007,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165,205,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,40,40,40,40,0,0,0,80,25,16,21,32,20,11,12,12,0,20,9,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010007,23000007,-1,100,101,102,103,385,-1,1,1,1,1,1,0,9,3,-
997000018,,0,0,0,0,2010008,6040008,90060008,20000008,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,207,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,40,40,40,40,0,0,0,92,27,19,21,37,20,12,13,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010008,23000008,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
997000019,,0,0,0,0,2010009,6040009,90060009,20000009,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,209,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,50,50,50,50,0,0,0,98,28,20,22,39,20,13,13,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010009,23000009,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
997000020,,0,0,0,0,2010009,6040009,90060009,20000009,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,209,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,50,50,50,50,0,0,0,100,28,20,22,40,20,13,14,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010009,23000009,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
997000021,,0,0,0,0,2010005,6040005,90060005,20000005,19500000,19501000,19502000,19503000,400000,404000,400200,404300,900201,900210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,201,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,50,50,50,50,0,0,0,100,28,20,22,40,20,13,14,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,14010005,23000005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998000000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998000003,,0,0,0,0,2010110,-1,21010010,14090010,810000,811000,812000,813000,-1,404100,-1,404500,20030,20010,20020,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,29,15,12,14,19,14,9,12,8,0,16,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000004,,0,0,0,0,2010110,8080110,21010010,14090010,810000,811000,812000,813000,-1,404100,-1,404500,20030,20010,20020,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,50,20,14,17,28,14,10,9,7,0,20,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000005,,0,0,0,0,2010108,8080108,21010008,14090008,810000,811000,812000,813000,-1,404100,-1,404500,20030,20010,20020,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,80,29,16,20,30,14,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011408,13250004,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000006,,0,0,0,0,2010110,8080110,21010010,14090010,810000,811000,812000,813000,-1,404100,-1,404500,20030,20010,20020,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,80,29,16,20,30,14,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000007,,0,0,0,0,2010308,8080108,21010008,14090008,810000,811000,812000,813000,-1,404100,-1,404500,20031,20011,20021,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,100,29,16,24,40,20,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011408,13250004,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000008,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20031,20011,20021,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,100,29,16,24,40,20,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000009,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,120,35,16,28,40,30,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000010,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,150,44,16,30,50,39,16,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000011,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,170,48,17,30,50,40,30,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000012,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,200,48,24,33,50,50,40,14,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000013,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,253,48,24,40,50,50,50,50,7,0,23,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000014,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,300,48,24,40,60,60,60,60,7,0,30,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998000015,,0,0,0,0,2010310,8080110,21010010,14090010,30000000,58001000,26502000,89003000,-1,404100,-1,404500,20032,20012,20022,20231,-1,-1,-1,-1,1311000,3500000,-1,-1,-1,-1,-1,171,211,310,311,292,330,294,272,262,500,9000,0,0,0,0,0,99,0,99,0,0,0,802,99,99,99,99,99,99,99,99,0,99,12,3,99,99,99,99,99,99,99,99,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,3011410,13250005,-1,100,101,102,103,385,-1,1,1,1,1,1,0,12,3,-
998100000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998100001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998100002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998100003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
998100004,,0,0,0,0,8,8,8,8,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159,207,310,292,294,-1,-1,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,70,22,15,19,30,19,11,12,11,0,20,10,3,10,10,5,0,0,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100005,,0,0,0,0,8,8,8,8,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159,207,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,77,27,15,20,30,20,11,12,11,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100006,,0,0,0,0,308,308,8,8,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,207,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,10,10,10,10,0,0,0,80,28,16,20,31,20,11,12,11,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100007,,0,0,0,0,308,308,8,8,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,207,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,83,29,16,20,32,20,11,12,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100008,,0,0,0,0,308,308,8,8,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,207,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,85,30,16,21,32,20,11,12,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,8,8,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100009,,0,0,0,0,309,309,9,9,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,209,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,20,20,20,20,0,0,0,86,31,16,21,32,20,11,12,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,9,9,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
998100010,,0,0,0,0,309,309,9,9,810000,811000,812000,813000,400000,404000,400200,404300,20000,20030,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,209,310,292,294,330,272,500,-1,-1,9000,0,0,0,0,30,30,30,30,0,0,0,89,32,17,21,33,20,11,12,12,0,20,10,3,99,99,99,99,99,99,0,0,0,0,0,0,0,14,9,13,4,5,7,8,0,0,1,0,0,-,-1,-1,-1,-1,-1,-1,-1,-1,9,9,-1,100,101,102,103,385,-1,1,1,1,1,1,0,10,3,-
