#ItemLotParam=ITEMLOT_PARAM_ST
ID,Name,ItemLotId1,ItemLotId2,ItemLotId3,ItemLotId4,ItemLotId5,ItemLotId6,ItemLotId7,ItemLotId8,LotItemCategory01,LotItemCategory02,LotItemCategory03,LotItemCategory04,LotItemCategory05,LotItemCategory06,LotItemCategory07,LotItemCategory08,LotItemBasePoint01,LotItemBasePoint02,LotItemBasePoint03,LotItemBasePoint04,LotItemBasePoint05,LotItemBasePoint06,LotItemBasePoint07,LotItemBasePoint08,cumulateLotPoint01,cumulateLotPoint02,cumulateLotPoint03,cumulateLotPoint04,cumulateLotPoint05,cumulateLotPoint06,cumulateLotPoint07,cumulateLotPoint08,GetItemFlagId01,GetItemFlagId02,GetItemFlagId03,GetItemFlagId04,GetItemFlagId05,GetItemFlagId06,GetItemFlagId07,GetItemFlagId08,getItemFlagId,cumulateNumFlagId,cumulateNumMax,LotItemRarity,LotItemNum1,LotItemNum2,LotItemNum3,LotItemNum4,LotItemNum5,LotItemNum6,LotItemNum7,LotItemNum8,EnableLuck01,EnableLuck02,EnableLuck03,EnableLuck04,EnableLuck05,EnableLuck06,EnableLuck07,EnableLuck08,cumulateReset01,cumulateReset02,cumulateReset03,cumulateReset04,cumulateReset05,cumulateReset06,cumulateReset07,cumulateReset08,ClearCount,pad1
14300100,[Undead Cleric #2 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300101,[Undead Cleric #2 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300200,[Undead Cleric #3 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300201,[Undead Cleric #3 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300300,[Undead Cleric #4 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300301,[Undead Cleric #4 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300400,[Undead Cleric #5 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300401,[Undead Cleric #5 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300500,[Undead Cleric #6 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300501,[Undead Cleric #6 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300600,[Undead Cleric #7 - Cemetery of Ash] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14300601,[Undead Cleric #7 - Cemetery of Ash] Fading Soul,0,400,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301000,[Undead Cleric #1 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301001,[Undead Cleric #1 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301100,[Undead Cleric #2 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301101,[Undead Cleric #2 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301200,[Undead Cleric #3 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301201,[Undead Cleric #3 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301300,[Undead Cleric #4 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301301,[Undead Cleric #4 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301400,[Undead Cleric #5 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301401,[Undead Cleric #5 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301500,[Undead Cleric #6 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301501,[Undead Cleric #6 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301600,[Undead Cleric #7 - Untended Graves] Cleric's Sacred Chime,0,13210000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14301601,[Undead Cleric #7 - Untended Graves] Large Soul of a Deserted Corpse,0,402,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400000,[Sage Prentice #1] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400001,[Sage Prentice #1] Firebomb,0,292,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400002,[Sage Prentice #1] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400100,[Sage Prentice #2] Broken Straight Sword,0,2030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400101,[Sage Prentice #2] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400200,[Sage Prentice #3] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400201,[Sage Prentice #3] Firebomb,0,292,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400202,[Sage Prentice #3] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400300,[Sage Prentice #4] Broken Straight Sword,0,2030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400301,[Sage Prentice #4] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400400,[Sage Prentice #5] Light Crossbow,0,14040000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400401,[Sage Prentice #5] Standard Bolt,0,404000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400402,[Sage Prentice #5] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400500,[Sage Prentice #6] Pike,0,9200000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400501,[Sage Prentice #6] Wooden Shield,0,20110000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400502,[Sage Prentice #6] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400600,[Sage Prentice #7] Dagger,0,1000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400601,[Sage Prentice #7] Throwing Knife,0,310,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14400602,[Sage Prentice #7] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401000,[#1] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401001,"[#1] Firebomb, Red Bug Pellet",0,292,459,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,960,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401100,[#2] Broken Straight Sword,0,2030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401200,[#3] Long Sword,0,2010000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401201,"[#3] Firebomb, Red Bug Pellet",0,292,459,0,0,0,0,0,4294967295,1073741824,1073741824,0,0,0,0,0,960,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401300,[#4] Broken Straight Sword,0,2030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401301,[#4] Red Bug Pellet,0,459,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401400,[#5] Light Crossbow,0,14040000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401401,[#5] Standard Bolt,0,404000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401500,[#6] Spear,0,9000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401501,[#6] Wooden Shield,0,20110000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401502,[#6] Red Bug Pellet,0,459,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401600,[#7] Dagger,0,1000000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401601,[#7] Throwing Knife,0,310,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,920,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401602,[#7] Red Bug Pellet,0,459,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401700,[#8] Arbalest,0,14050000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401701,[#8] Heavy Bolt,0,404100,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14401702,[#8] Red Bug Pellet,0,459,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14402000,[#1] Blessed Gem,0,1230,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14403000,[#1] Blessed Gem,0,1230,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14450000,[#1] Greataxe,0,7050000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14450001,[#1] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14450100,[#2] Halberd,0,10030000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14450101,[#2] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14460000,[Sage's Devout] Sorcerer's Staff,0,13060000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14460001,[Sage's Devout] Crystal Gem,0,1130,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,990,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14700000,[Bonewheel Skeleton] Bonewheel Shield,0,22130000,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,970,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14700001,[Bonewheel Skeleton] Large Titanite Shard,0,1001,0,0,0,0,0,0,4294967295,1073741824,0,0,0,0,0,0,995,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14800000,[Dark Knight (Phantom)],0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
14900000,[Tracker (Phantom)],0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
20200000,[Undead Dog - High Wall] None,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-
