#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad
215020,,10000,215000,0,0,0,0,0,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,12,0,0,100,0,60,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
215025,,10000,215000,0,0,0,0,0,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,12,0,0,100,0,60,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
216000,What we call Eclipse (small) -- 蝕を呼ぶもの（小）,10000,216000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
216010,,10000,216010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
218000,Maggots (slug type) -- 蛆人（ナメクジタイプ）,10000,218000,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
218001,,10000,218000,0,0,0,0,5,8,-1,0.1,0,0,15,0,0,0,75,50,15,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
218010,Maggots (witch type) -- 蛆人（魔法使いタイプ）,10000,218010,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
218100,Maggots (slug type): for Salivan warfare -- 蛆人（ナメクジタイプ）：サリヴァーン戦用,10000,218000,0,0,0,0,5,8,-1,0.1,0,0,80,0,0,0,75,50,15,1,7,12,0,16448,80,0,0,100,0,80,100,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
218110,Maggots (witch type): for Salivan warfare -- 蛆人（魔法使いタイプ）：サリヴァーン戦用,10000,218010,0,0,0,0,5,8,-1,0.1,0,0,80,0,0,0,75,50,15,1,7,12,0,16448,80,0,0,100,0,80,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
219000,Ojo Gargoyle: Lights -- 王城のガーゴイル：灯火,10000,219000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,60,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
219010,Ojo Gargoyle: Spear -- 王城のガーゴイル：槍,10000,219010,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,30,60,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
220000,Sand worm in the waste city -- 廃都のサンドワーム,220000,220000,0,0,0,0,0,9999,-1,0.1,0,0,150,0,0,150,9999,9998,9999,999,999,9999,15360,17948,150,0,0,100,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-
220010,,220000,220000,0,0,0,0,0,9999,-1,0.1,0,0,150,0,0,150,9999,9998,9999,999,999,9999,15360,17948,150,0,0,100,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-
220100,Sand worm in the Waste City (queen) -- 廃都のサンドワーム（女王）,10000,220000,0,0,0,0,0,9999,-1,0.1,0,0,120,0,0,9999,9999,9998,9999,999,999,9999,15360,17948,120,0,0,100,0,180,180,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
221000,Zombie Glass (dagger) -- ゾンビガラス（短剣）,10000,221000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221001,Zombie Glass (scythe) -- ゾンビガラス（大鎌）,221000,221000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221002,Zombie Glass (Cane) -- ゾンビガラス（杖）,221000,221000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,50,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221010,,10000,221001,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221011,,221000,221001,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221012,,221000,221001,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,50,75,50,50,1,7,12,0,16448,20,0,0,100,40,25,30,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
221020,,10000,221002,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,20,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
221021,,10000,221002,0,0,0,0,5,8,3000,0.1,0,0,21,0,0,0,75,50,50,1,7,12,0,16448,21,0,0,100,20,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
221022,,10000,221002,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,20,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
223000,New Shing -- 新獄吏,10000,223000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
223005,,10000,223000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
223006,,10000,223000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,75,50,50,1,7,12,0,16448,25,0,0,100,30,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
223010,New Shing Sniper -- 新獄吏 スナイパー,10000,223010,0,0,0,0,5,8,3000,0.1,0,0,999,0,0,0,999,999,999,1,7,12,0,16448,999,0,0,100,30,60,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
223020,,10000,223020,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
224000,Full Armor Beast -- フルアーマー獣,10000,224000,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,0,100,75,75,1,7,12,15360,17948,50,0,0,100,30,60,120,0,0,0,0,0,0,0,3,3,0,1,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,9999,-
224100,Full Armor Beast Ojo 2 small -- フルアーマー獣　王城2　雑魚,10000,224000,0,0,0,0,0,8,3000,0.1,0,0,25,0,0,0,100,75,75,1,7,12,0,16448,50,0,0,100,60,60,120,0,0,0,0,0,0,0,1,3,0,1,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,1,0,2,-
225000,Tindalos -- ティンダロス,10000,225000,0,0,0,0,0,9999,3000,0.1,0,0,60,0,0,9999,9999,9998,9999,1,7,12,15360,17948,60,0,0,100,30,60,120,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,0,5,-
225010,,10000,225000,0,0,0,0,0,9999,3000,0.1,0,0,35,0,0,0,9999,9998,9999,1,7,12,15360,17948,60,0,0,100,30,60,120,0,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,0,5,-
226000,3-Ream Varistor -- 3連バリスタ,10000,226000,0,0,0,0,5,9999,3000,0.1,0,0,9999,0,0,9999,9999,9999,9999,999,999,9999,15360,17948,9999,0,0,100,25,180,180,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,5,-
227000,Stench crab -- 死臭蟹,10000,227000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
227001,,10000,227000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,0,0,0,100,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
227002,,10000,227000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
227003,,10000,227000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,30,0,0,100,0,60,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
227100,Stench Crab (small) -- 死臭蟹（小）,10000,227100,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,12,0,0,100,0,60,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
227101,,10000,227100,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,50,1,7,12,0,16448,2,0,0,100,0,60,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,1,0,2,-
228000,,10000,228000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,15,1,7,12,0,16448,15,0,0,100,0,25,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
229000,Salivan watchdog (Large) -- サリヴァーンの番犬（大）,10000,202000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
229100,Salivan watchdog (small) -- サリヴァーンの番犬（小）,10000,202100,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,50,30,90,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
302000,Golem (Bare hands) -- ゴーレム（素手）,10000,302000,0,0,0,0,5,2,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16608,10,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
302010,Golem (Iron Sphere) -- ゴーレム（鉄球）,10000,302010,0,0,0,0,5,2,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16608,10,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
302020,,10000,302000,0,0,0,0,5,2,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16608,10,0,0,100,0,60,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,5,-
302100,Golem (Large) -- ゴーレム（大）,302100,302100,0,0,0,0,0,7,3000,0.1,0,0,25,0,1,100,75,30,50,1,0,0,0,16544,20,0,0,100,0,120,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,-
302101,,302100,302100,0,0,0,0,0,7,3000,0.1,0,0,25,0,1,0,95,30,50,1,0,0,0,16544,20,0,0,100,0,120,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,-
302102,,302100,302100,0,0,0,0,0,7,3000,0.1,0,0,25,0,1,100,75,30,50,1,0,0,0,16544,20,0,0,100,0,120,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,-
302110,,302100,302100,0,0,0,0,0,7,3000,0.1,0,0,25,0,1,100,75,30,50,1,0,0,0,16544,20,0,0,100,0,180,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,1,-
302197,Golem (Large) olfactory test -- ゴーレム（大） 嗅覚テスト,302100,302100,0,0,0,0,0,7,3000,50,0,0,0,0,1,50,75,50,50,0,999,9999,0,16544,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0.01,-
302198,Golem (Large) Dungeon -- ゴーレム（大） 地下牢,10000,302150,0,0,0,0,0,7,3000,50,0,0,20,0,1,50,75,50,50,1,7,12,0,16544,100,0,0,100,0,120,150,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,256,0,0,0.01,-
302199,Golem Cathedral -- ゴーレム（大） 聖堂,302100,302100,0,0,0,0,0,7,3000,50,0,0,20,0,1,0,75,50,50,1,7,12,0,16544,100,0,0,100,0,120,150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0.01,-
304000,Observer of the Abyss -- 深淵の監視者,10000,304000,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,100,9999,9998,9999,999,999,9999,15360,17948,100,0,0,100,75,120,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
304005,,10000,304020,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,100,9999,9998,9999,999,999,9999,15360,17948,100,0,0,100,75,120,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
304010,,10000,304010,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,100,9999,9998,9999,999,999,9999,15360,17948,100,0,0,100,75,120,120,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
304090,Observer of the Abyss * old -- 深淵の監視者　※古い,10000,304098,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,100,9999,9998,9999,999,999,9999,15360,17948,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
304098,Observer of the Abyss: Yoshida Test -- 深淵の監視者：吉田テスト,10000,304098,0,0,0,0,0,9999,3000,0.1,0,0,50,0,0,100,9999,9998,9999,999,999,9999,15360,17948,100,0,0,100,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,-
305000,Ash Daemon -- 灰のデーモン,10000,305000,0,0,0,0,0,9999,3000,0.1,0,0,100,0,0,9999,9999,9998,9999,999,999,9999,15360,17948,999,0,0,100,0,180,180,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9999,-
306000,Firewood Daemon -- 薪のデーモン,10000,306000,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,15,1,7,12,0,16448,100,0,0,100,0,50,50,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
306099,Firewood Daemon (old) -- 薪のデーモン（古い）,10000,306099,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,0,75,50,15,1,7,12,0,16448,100,0,0,100,0,50,50,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
306100,Fire Wood Demon Street entrance square -- 薪のデーモン 街　入口広場,10000,306000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,75,50,15,1,7,12,0,16448,25,0,0,100,0,30,50,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
307000,Daemon Priest -- デーモン司祭,10000,307000,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
307100,,10000,307100,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
308000,Butterfly in caries -- 蝕の蝶,10000,308000,0,0,0,0,0,9999,3000,0.1,0,0,9999,0,0,9999,9999,9999,9999,9999,9999,9999,15360,17948,9999,0,0,100,0,180,180,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1,1,0,0,256,0,0,9999,-
308001,Butterfly of caries (not landing) -- 蝕の蝶（着地しない）,10000,308000,0,0,0,0,0,9999,3000,0.1,0,0,9999,0,0,9999,9999,9999,9999,9999,9999,9999,15360,17948,9999,0,0,100,0,180,180,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9999,0,1,1,0,0,256,0,0,9999,-
309000,The prison spider -- 牢蜘蛛,10000,309000,0,0,0,0,5,8,3000,0.1,0,0,8,0,0,0,75,50,50,1,7,12,0,16448,8,0,0,100,40,180,180,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
309010,,10000,309000,0,0,0,0,5,8,3000,0.1,0,0,8,0,0,0,75,50,50,1,7,12,0,16448,8,0,0,100,40,180,180,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
310000,Crystal Lizard God -- 結晶トカゲの神,10000,310000,0,0,0,0,5,8,-1,0.1,0,0,30,0,0,0,75,50,15,1,7,12,0,16448,30,0,0,100,0,60,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,2,-
